Field1,Field2,Field3,Field4,Field5,Field6
8f786122d1d955cf,cwa,ZXCSG,5867,c7a5823792,cc55c35c477d
b6609dacc80dd001,eip,JRHOY,3881,f483fe073e,bfd48eb7e5d4
ed785c5e37812056,vzy,EVEFV,2133,8dfd6293aa,b4f05e98204b
862898e5be59cfde,qbx,SZECC,4721,e4dcfc960e,45b895d6a057
35a1eadf8538ab4e,knz,GAPTM,8515,48d554dc15,e41f737b7d50
a1450690ef63f106,sgu,DTBFS,2754,d104bd6cd7,984f889b5ea6
54d373c8ae17ffe1,elm,ZXEFQ,9268,1e2a8a8a0a,e0cd5bf3de76
7bbbc9c19e64eff7,nru,CGWPK,6525,4f483bd66d,1b587dd470f3
b54c0e28fde0003d,hel,KKTUJ,1819,97cc928fc3,fb6f063468b5
2138082ffa632f98,prs,CGWPK,9906,9cd2f5864c,e9c8952fb1aa
a351c3c4324aa901,pvc,BKSJD,5071,b7e03b35bc,7772caa674a2
664dd3ad860c819c,pxw,AIVCN,3450,17ae1b54b7,1c82534846dc
667f95c5e5695ffc,ckv,XDEZT,2846,95b7dcf6f3,097af057c922
e2096b2293babc77,fjp,RGAWR,5719,a3b8c7b034,9920c3343f33
717fdaed0f371df4,mlt,LCUTA,3881,f438ca16b3,e6518696b1ea
e206f1b1066d8d3e,obu,RCAVB,2910,4176a11513,a4b2bf0ad26b
d53ec17e9007bf64,ogq,QCHAW,6240,efb8d89e68,5e3b857f7081
4174c135000c4d3a,upe,UBOJJ,2769,4f5274bcbb,c17bba6e7848
6c7d0b4f7ade2ae2,pah,TSSOI,5651,41b6f2290e,9afe92f45123
ecd02fe872dce821,ioe,DKFLJ,7096,5ddead4aa7,ab46c427e1b5
7d1a343d95d40353,bjt,NOBTI,3324,bb0148bc55,b02e7b3844db
e943eb5cec5d88a3,fob,CXXIJ,7420,200b39e97f,23f863d218f4
96582de07fab5f99,nju,UCNHV,5443,9a45798d31,f1fca586e144
b6a6fce5beee6c20,kjx,OOYMZ,9458,7349a22edd,4ac9a0bb1c49
a7a1264156921daa,ufo,DEHQE,1640,34a0ada558,50f98a6cc1a2
29490056d4812679,qbw,GGNCX,8998,175a17517a,bf052ec39749
d392fddb468fcb99,cmj,MUYIS,4904,f39ee882ff,0a945dff64ef
2c51197b74683136,sov,GBGEW,6822,f66548bbcb,a73981585852
a48eb4a7fc47bc7b,gxk,UYVCF,8036,eaaeb86fb0,e99acaf13267
2e4714e0b33edcc5,eta,KNRPJ,4615,65733b7fda,efdb75bef7a1
16d92f57f081e7d7,itt,LKVPG,4055,f1ab9e7d20,f58efb185475
83aa492f1209c6b6,lfo,XCUMP,3324,a9ba206373,7cb3df019db1
6f46debed3bb8dce,ssl,WWBWL,1819,2d6f0e27d1,63517d1e59eb
b247cf6f87569f65,bjt,YHYWK,7442,37a6209d62,c10df8474ede
a805ae50d3cd55bb,kyf,RGHLW,0389,c712557d93,69e39d79b1e6
e034980911a61816,upe,FEJGY,2769,13d2278729,c17bba6e7848
1bab9d0c969dfe52,wyp,DKFLJ,9434,ad330fb30c,c129886ce877
04412fdb3d8d6132,nuh,WFMBB,6720,5ca72b8519,11ce9f8dfaa3
63cc8bbd074ad0c3,msq,HRGHL,7242,117d004768,231b886e81d2
646c5f5f1c36fc85,ozm,DCIGL,2547,9a725f7575,3037a31e25c6
090e4120c8985e55,oei,DPDPM,6638,1eed103355,25d58b3f4a59
a4a6a9209c30f870,lgj,VMZLW,7199,a953d0d425,980d1993eade
6166568128ede1b6,vdn,HUGCB,5215,a576a5ba1f,c6d7a2a8457e
957bfa227cf6709e,clm,EOFNV,6599,c3c6563aae,4a67f427cfca
f26fcb65d907259b,zwj,NLWBN,7140,b8bf0c3416,f126d0e4fc35
ae1278ba6fa40107,zir,CKAAS,0432,07a45c7d75,84247d17fd70
689d3cde53b8e4c7,vvc,BKHDW,4059,65b70647ff,52fc0c538acb
240add8aabdc9dff,qii,RWAZU,4223,3dd79596cb,2490dd440773
90571d1cc50d264b,dwq,WAUBT,6568,d6e4a103f9,2e27f24f4dcf
f15c192c53fa5344,cwa,AMZET,4159,c124f0105c,68fde9ff46a4
7229911e845825c9,sqh,GGNCX,8810,742b4256c6,cf9b8a7ad227
a545dc6c1fdb1e91,omz,AXLXP,6590,ce9a6d4fbd,1ebfbe22820e
f169be557c910f37,ozb,TEALN,8578,cdcce659dc,c8910092c630
7f65a6a15eb5456e,msx,ZBDWE,2416,3ea59d732f,f9146a696652
eef08e50625d3005,ers,PQNJE,7985,e1c07aaac5,c598dc574eec
63b6bf019f9de0b8,lns,AMZET,8454,e6c0dbdcbf,78e21ae0c961
706505301d4af703,ppl,UBBYR,8982,4e0a3458ec,727848f53c1f
efbe4a2691344cd9,syc,UCNHV,0736,69e72f297d,b021abe75120
40c3618f2f4d213a,gtp,QCHAW,0089,b74f35f553,7bf98ad6140e
95bb0d40fbba769f,cfy,KNRPJ,3263,7b8cef9bce,b49024fde7e2
030a8268567cc14c,gba,XWIOC,5880,c773f2b367,b35e19de3d49
d98773ebdcbb7fa9,msq,YXQTK,0613,619348b7e4,84a0219a6123
f74ce0d66f9aace3,njo,GIRSY,5670,b644fef19b,39fe1479abc4
dd6a9ac451c632aa,ozm,DKJSX,8123,827aee421b,370e880062cc
22d9136b59acc94c,knz,LCUTA,4822,f438ca16b3,72f4795b6ec5
8e2ce6d31007e7a2,ngm,NOBTI,1924,5a18fa110d,fe22cdf8a3b1
abcc632bbaae10e2,nlq,ZNFYP,8977,d51cf9c117,c5004fae6c68
f25355807899b745,opx,QCHAW,5051,c0119333e0,ad4f1ce83911
90a9cb6d5c9cad30,tgd,OIGHR,2947,6f9da9d01d,16411e86f1d3
d89701024089f559,kgj,EWCBH,3278,39a2bd7755,a53d34c33042
3c09bf38a77b084a,ckv,UBNKB,2846,f91ee97929,097af057c922
dac14be19d91ff7a,awh,XCSWP,2910,3d952a78ef,f39a5cc0ce76
bee2acb8df2b297f,mlt,UBNKB,0585,68e60251e9,4819853f6d9f
7242efc63d73cde1,obu,DCIGL,2910,0f7bca711a,a4b2bf0ad26b
84cc2e044b9ac081,wkf,MIHGI,7864,a20894b81f,053c1ee990f2
77a8f8ca99f60d13,jsp,FXDAA,9971,8604baf345,d226af0c1f12
d8506e7f599676ce,ufo,RJGKY,0736,934d5f469d,526d9650231c
54f1759e61851b3a,tsy,XHEKP,9867,f90adad566,d533adf519f7
868cce1f4132eaab,qii,TBTGV,4223,34998c13c6,2490dd440773
d67b9b9ba514a384,jty,ZFMQS,7433,b643d29067,06e7cbdd9abb
8c14fcea3f83db35,idi,ZNFYP,7501,421035cde0,9758541f7a29
addc9fb3c53730e7,msx,SZJYF,1310,56a96e7238,9090d19286b2
f3d00d3031d605c2,bbc,SZECC,2547,bc47251524,df126877c3b9
ea2d96f3950eb7f7,tkb,CWFDM,7817,55a0a7c494,c78426c52024
b98aebe935bfefec,khh,VPOJR,3263,4d23ec71ee,2d76699350f8
779d7e85b8157b99,cmy,JWKHR,5071,e46e90db77,c6d617353484
a75e0803e2c8ba7e,rhj,QPTEB,1166,7058774fa5,2dd164ee82c3
3999f60baad10889,xhz,ZDWNG,5053,22d04d33ac,49bc05887df5
074300b2fe30c3f8,tkb,UEBPV,2175,11ea6bb4fd,091eb7894513
f44641aec5373f9e,tvx,QIIIC,1354,e24112c70f,0538b53b4c55
f40fb80c598450c7,fjp,AKREA,0086,2bae972361,df9e43da6f18
e0d94bcb801ce40e,lcd,FFGCO,5651,f71b9babcc,a9244afc2dd2
20f0e59dd2e33bc4,zld,QULUB,4783,a29452d118,dab2df1d86a8
e6761e5b5286be60,svi,IISBM,9770,992962719b,3bf05d4d8c97
22f036b6dec15da9,qyq,BDRQG,7548,1bf6a47ce5,2fd8ce457962
8982dfab6fb8d505,hvz,AXLXP,6839,923570d264,82a8af8bf4b3
d07c676547163ec3,ahg,DEHQE,7880,3941d2bc8a,5af096bc6e23
c76d8b654e10afad,nlq,EEFNZ,4657,c535a0c0d5,72878a143cc6
01bf51d0c0ba093b,rfr,AIVCN,7313,17ae1b54b7,622a791dc522
49ba8e0039cc086d,gjn,WVPCC,9620,a1a54ec53e,44778f652a62
4b8957e2ba2b49c4,tgd,WAGJM,7650,e5c736a0f1,057504e6b0f1
2bdae331a011812c,fjp,RGCRT,5719,df3a260a57,9920c3343f33
4a8712a779b7660e,kju,ZIBKA,6240,c5fadbc398,da5303b4c8fc
90e840c3fea4a026,fek,ZHADT,5290,57d21cda10,e74dcf3b058f
689068581e27879b,thg,GAPTM,6715,3072327ed9,9ec25c97122f
1c19a87782ec58ed,kay,VJIOM,3450,413429fc4b,a25241af4032
a649af36130babb8,gxn,PNIYD,4897,eee03dbb89,8ddbc0e2890d
40fbdc466b3cbc0a,sqh,MYWML,8810,68e9df46ce,cf9b8a7ad227
bbf5e5f3eccf71f2,hrc,BWXTZ,5802,11b9ec7404,94ab29e4e4c2
5580429ede85bf7c,zsr,OUHDE,1370,0a75ec603b,4e5926144e42
6e43c9ed56985fe8,ayu,ICVMN,7442,c3dfb01f3b,745b06592291
b9bae1279ca0af59,hpb,ULHNF,2416,858e76bf6a,1a88f5f87041
85ba621144f9cc73,xmo,XDEZT,5164,65c43c1c59,c5b3372c9433
717b7170cd335f43,fjp,KDZHW,5867,7d85bc72e4,116bfff60e77
051947b32f941801,idi,AJGRI,0154,888ca1823c,5514e876a7f0
885da6caff59eeb9,bxb,BDRQG,6859,61f169d224,770cf349343d
671354d19c4a1c31,fjy,TXKOL,6722,e271bbf00d,de89cc139c53
64f49fbfb34201d3,knx,IGBDI,5053,b72c71ae6d,6307de811c7b
fc9497c262940aeb,oei,WVHLD,7959,06cc6191c0,0229b92078d5
ff4afccc99342bb1,uek,AJGRI,2690,88b0f67d04,529a3f1d2443
47aead7d104a37c9,sgc,RCAVB,0991,e881bd0505,144fb960336d
9632328792f53e33,kjj,MZGMO,6071,f28a78ee84,e5d74b6bf54c
1c163b7fe95e0c82,hrc,SZECC,0397,688c662946,ca8c8cd0b413
2adf1563468bc1aa,prs,GAPTM,9906,e1e2251f03,e9c8952fb1aa
6d02ced7c7f33ad1,fek,LYLYL,5290,7696733ddf,e74dcf3b058f
e6d07afc5f63952a,msx,KWBYF,0497,1efb5d1b06,71c5bfaf2863
e1897b068efcd760,lgj,ZBDWE,8820,e925864016,29e4f6a779a5
3abc294d729936b8,hom,ZWXDF,3548,0ddf0fd038,930c24528310
68bae5b38a728c63,zgf,OIGHR,6133,22bb264e2c,ce79447c44ea
3418319209b4212c,imw,FEINK,8948,9484e000b2,38b6fd55e8b3
b1dd9230404f6cf7,qbx,DCIGL,4562,9a725f7575,88c3e07cb9a3
ceeef8553df90124,bkc,HLNXG,2466,2f47c4a31a,f20a94d9e941
c8e0c1b5bfd7ec4f,isz,BKWDV,4522,9f4a7b8d5c,a425b81a7644
e7e208f673b470de,qja,ICVMN,8101,c3dfb01f3b,e1aa1c011d5d
80b7f4e519e45a7b,zra,FPJQE,2910,4ca0435381,c2eabb1fcd2b
d71359291344ee9d,kaz,SVMBL,2294,f3e98f39c6,e1449e699280
a5d6988a78dfe441,cwf,SVMBL,2846,67f722dcb5,a54918676cc9
03bf2533fd0886f3,nld,AIVCN,6792,17ae1b54b7,930c074deefb
3504965f5ae11f43,jax,BDRQG,7811,61f169d224,1ecdd3dde531
b4a604d9d2aabf10,ujc,LSSFQ,1587,fa8f8c10bd,cbc2c517f3f6
abc4d319b4d5d157,wql,RDNQO,3091,8071c65efc,32d333456d1c
85664ffb40a58307,sgu,HHVUA,2754,b5427b09de,984f889b5ea6
f90ed7a6e89852f6,rap,MXTTL,2133,b61851dd54,d0355b51e607
8de8b469032de3f8,isz,YHYWK,4522,647a61931b,a425b81a7644
497510060fbf9d60,ehk,HUXRK,4861,6fd21cf6f4,2fcd660b3aa1
5b6e39b809d6ffcc,orp,ZAPGV,7880,137ec40a2c,f5de37e012a6
df276b1f9a5aa451,qit,GPPNE,8123,2978df720b,501034576463
24108f447b953230,uvg,TFTAQ,3501,9e5c584f97,94107fb2b352
305e78cefbdd1cbd,wvn,LYLYL,0154,7630b9dd0c,4b980b091eaa
ba02700d42e2a7a8,ruv,VJCRB,3594,3cb29d8518,78eb3ed2f155
ddbb45c94370881c,smv,TFTAQ,2494,7f423c878f,82d985923d94
379dcb26f8fca14c,fnn,XPKFU,3091,23e60a575a,a14337fc6f97
ce06188f45cf3d73,yqs,MIHGI,7294,a0fac9d070,4942c5bd16b6
0658e1dacc04ea68,rhf,VCROF,7442,736929bdd3,c037022d4f6c
d529501f32fed5a9,zdz,VPOJR,5113,663c5dbee3,b7935754d5e3
22be1a611f68b976,dqt,SXHKU,8955,1b5beea40c,c76f7e5c047c
3a9e59fe8e56d483,pua,FQKNG,3808,c7a723f66d,e9b28b5ee068
c73f39d3692e421c,euf,SSRWU,3081,1534401afa,fafac54d8b28
c111cdf174839db3,uvg,VFFCM,3501,77f6e69c79,94107fb2b352
e2209a013ceb661d,sdr,ZGVCI,4899,51c7d2d5bc,fd6b3d237bf7
7d2f83ba07f0621b,zdz,WAUBT,5113,a853349988,b7935754d5e3
67553970b958d67b,bxb,MMLRE,6859,b1348fc17b,770cf349343d
891ec79d9ea5d518,qvm,LCUTA,0196,67581dabcf,f400f01d149a
63719d8efc517525,rhf,PQDKV,7442,2cb14acc39,c037022d4f6c
aa7e6f1639c6dc50,hom,GBGEW,3548,840f1dcec2,930c24528310
c3fe76fa07b9b520,obq,WVPCC,7608,a1a54ec53e,4e879fe109cb
e27e65de3c6b167b,cwa,ECFVG,5867,85208ced66,cc55c35c477d
acf44b1163a76bb9,zgf,UBOJJ,6133,65ef218638,ce79447c44ea
3b42517e9380dc68,gxk,FYVGI,8036,33279d269f,e99acaf13267
a8088bcdb92a142e,ogc,PSKXU,4429,da4031bf46,40715880ebd3
9c49f4b712370ab0,fmy,TEALN,0799,f2e099c3d4,f2600ad86fa7
7c206ed8ec8d9d1a,wjy,ECFVG,8754,f9ec4e7146,3f817c7e5689
2f3930cfe676a58d,ihg,DEHQE,5880,34a0ada558,59ec3f4db44a
c0458bc589d7eb3d,yzu,XHAPI,4165,30487891ea,f7c80370d301
7d2df3bc5891690a,mlt,LELYP,7650,f940fe19e9,3c0c2094b968
9c9ae5835ed11273,xyt,CTXUZ,3224,7464cbd4b7,cfbe58573f45
5e9cd11f42ded174,ngm,YSWBI,5927,f035b96d80,70b121836bf6
ff1f7eef4e4aef3d,pyl,TXKOL,2482,e271bbf00d,68b502d9c4db
86599177c5092527,sdr,OUGWV,3347,6391f15081,b763c262384c
af1d4440e2c6b913,eco,AUAAL,8638,2c38722ca0,1774ef6a0bce
1aa1a8b76f5464b1,xca,IXVGB,0397,220807d25e,615cea09977a
53d7b82c94ce12f0,oei,KBUOU,9531,6fb17ce9ef,7192034327ac
379f672b1c3360fc,kit,ZRVFQ,5867,d3d79a72e0,0ab953a9d0be
c0599e2ecc0e8c1c,gnz,VCROF,2150,393a76f083,eba183f2e96b
d4d9dd0d752448cc,gml,RCAVB,5290,4176a11513,c3cfe4810105
30e875d3cbaa3619,bwm,XOKXK,4721,21c0dfe54c,50d9058d1652
961d34164f8f72b7,wps,WAGJM,5244,555aac5ece,9492bbba723a
67335f195004b585,fbk,XIXJR,9830,50c54aed1b,6d8514aaedc2
04ff7e1f440a6ebb,pxw,FTKPX,8810,2b369c9ffc,4c5b2da6355c
7943cc5529afc258,onq,GIRSY,7985,b644fef19b,ae8f17169ad8
e84954cb00beec94,mea,TEALN,6792,f2e099c3d4,8e9d87a567f7
7de73d97815b9cf5,mta,KHEEK,6568,c1b98dda21,740371598bd2
11067e8e256089c3,wgw,ZRVFQ,6469,90091d1fff,84c027f17e46
be602f8175111d61,zye,TBTGV,0954,b7ea715544,4d137f7f944c
a70693aff18d08e4,ahg,WFMBB,7880,2c3a7133e1,5af096bc6e23
b724da6f1ed62763,ajr,YTKFM,8388,55fba8ef80,7399184b66c2
1a49c50ce21575aa,ayu,RDNQO,1613,651363658f,8b664b4647f4
fee3aef8d8ff5be9,kju,JJREJ,6240,9193bbc030,da5303b4c8fc
8bbb6448c5e04f3c,bjt,YXQTK,3324,5cf043020b,b02e7b3844db
da0ef515bf699f9b,jbq,MMIYP,6500,c54414a4ec,c9885c14e37d
4d5c041cbcacd1ae,vvy,KBUOU,9453,85981cd8d3,2986ae150ffa
fc2f84be5dd063a5,ppl,ZHUYG,6919,a8860c1a78,32096897da02
bc09f42222412514,sov,HUGCB,6248,a576a5ba1f,6a892ea267cf
71591cac9981491c,opx,QCHAW,9268,c0119333e0,1c646d098c9c
6722ae5de56d1856,ibt,OIRRA,5164,c05c7390fe,b38b97728e31
0cf0021282987c8f,wry,RDNQO,5445,651363658f,2a89d13bb5e0
07b7fb9171938d45,ngw,DPDPM,3516,2330df96e2,82e03c0869aa
a0bbf030adc5deaf,fjp,IHZPF,5867,61dfa27d6c,116bfff60e77
b8fae19dc5ce6c90,mqe,IGXCU,6500,bff1e9efbe,c893e8c9fcf7
8156c3ad19a55158,gxk,RGAWR,6299,710479fcb2,5d761beb5d31
cd2ac707548ab124,hel,WAUBT,7294,59d90d80d9,11c8de7f2109
24f4c592c5f88a30,vyt,LFJPH,1431,cf1d2a8f10,a5224b4750bd
2287901d27a9fae7,sgc,UFYFO,9148,63fedd46b8,d3dfe8148146
9c31de61c4237522,uuo,DCIGL,3421,d056ae8acf,9592af5692ab
6a850fe2ce4c56c0,ugj,ZHADT,4747,093167b764,702fafba1e20
b8eb324191715d84,pto,RYEPF,5805,334427f732,a95c9033a260
d1c0d12f15bfd2c5,imw,PVVZK,7178,516321877e,5728c2fbb2de
96871c5f49b33af5,sov,KDZHW,6822,8e060251ee,a73981585852
18ded346d5b6f666,rop,FAIGB,3714,8446b376be,fae82682a115
b028d333bde5f39b,mrm,BPXGM,3808,98e0d54498,0309e77fa5a2
95bdc13218f5b8fb,rap,ADEZG,4206,940b04847f,edda5cc02eb0
c9280680056413a1,ogq,LCUTA,3048,f438ca16b3,304f759eab0b
41d6ea73f4d239fb,vrp,RDNQO,3419,ea6ef6013c,a6f8e9c253d6
b958b02e510ffb3d,jqr,XHAPI,2408,30487891ea,43062d19bce5
493aa12f1cecfcdf,ngm,JJREJ,1924,27f2cbc62d,fe22cdf8a3b1
c43d2e7332fc04ef,lns,SXHKU,8454,0530089f1c,78e21ae0c961
c1b8e04c5043e8e1,jqr,TXJHD,8754,351e94b1f1,031c4d5516d0
0515c6a33e341363,svi,YRJJJ,1717,a5a9057152,ea70fcea1547
dc00dd69d4e9e6cd,msq,GYLSM,8101,b06254d404,bc5ead8ecbb2
d790523729ac471e,khh,FPJQE,5007,fb457f28e6,e20d19a00668
e65f34eb545debbe,knz,UBBYR,2133,54cee798b1,8b7660e1b862
e994c0242ee916dc,tyo,ZOUWI,6071,a2d374f6c4,2f60bb5d6eea
e6edb58f007248c2,hrc,ETHEP,0866,feaf0bc4bf,872c76cf67ab
30c281168d3f37db,bji,PQDKV,1989,2cb14acc39,cbc73ccda791
e2f82762898f486b,ilh,QPTEB,2547,a100dc105f,0eaf26bad0ea
24fa00517b33abf3,fek,KBUOU,3142,85981cd8d3,f3dfdf78fda8
ade406a1b6521cb6,kjx,NVXDQ,6715,0fd550e24b,1ecd91b0007c
d5c3d133cbf70ef8,mmq,AUAAL,8754,eb6da0f76a,2d544c843ba4
a56ccf5cacfd8e2a,xhz,TXKOL,8783,7c2c766715,9464c69c866e
cf4433d462fbdd67,lzx,NSXRN,9048,d1fc9998a3,a5c28e07605e
c6b92610b951c773,rap,BTFFE,4206,bb9696dbbf,edda5cc02eb0
ada56936def18cf6,mbp,MBTXL,7144,7c6b8f5a28,f547b68cb58b
dcc19a3762926402,lzx,DCURQ,6581,7473df20ad,caa86b1f1468
ac4120fc30f0f653,fjp,BWXTZ,0086,11b9ec7404,df9e43da6f18
c61a9028b7998d44,gnz,PYOSW,2150,6cc81ad0b0,eba183f2e96b
e7f90740b80656b3,ayu,OGTKA,1613,4bc9e72c1c,8b664b4647f4
44180aae11738386,dzx,SZECC,5802,688c662946,e3b42b396dac
0b0518b1b9cc018d,mjm,PBHNF,5719,36de32c1d4,04d34f8c2073
ad52c5d720886fdf,fjp,OUHDE,5031,0a75ec603b,39d18b662b2c
b298e930e591ad7c,zql,GGNCX,2649,85bc98b5ff,8827be35ec6c
0c8a73d9e5d51c9e,qja,WFFSL,3263,1e246662d2,4d2bbb6a7355
05f381020bf4800c,tec,YXQTK,1640,129b1bbaa1,10697836344b
86ae3418330c632a,vyt,DCIGL,5802,0f7bca711a,772f541f892f
f8715744449b9439,pkv,SSRWU,3450,6059ccc786,109e4db71ec4
20b6e392fee87406,mjm,WQBYS,5719,aad648751b,04d34f8c2073
2f1b4aaf5ee97fd7,bnb,BQWAO,0616,7aabc0c31a,b734f7b6ad23
55db8cbdcbcd8141,lkq,TSSOI,1280,74a350ca96,3bb2774214d6
706550f3884640d6,vdn,QIIIC,8988,d109a9890e,6cb5b15cca46
5c421e31241cc489,hxa,NWXAM,1431,9993cca918,8c5af273ca46
d254ab2bb6a90785,lns,FPJQE,8454,4ca0435381,78e21ae0c961
ea5d4054571302a4,hxa,UFYFO,5976,fa0b9d291a,1e396aae738b
f8fb35d2c1006639,ccw,ZXEFQ,2095,e77fa4890d,4fe987560272
4be7a5ce6847da13,mbp,NLWBN,9620,ce5f79345a,7df5ffe74c36
7f5f7d41ff8c05ca,gml,SZECC,8927,22e01b0439,64fe5c1ebbeb
1004541c2aa7cddc,hom,LYLYL,6914,7696733ddf,ad51f4c7139a
e497075ef81998b4,tyo,ZAPGV,6071,137ec40a2c,2f60bb5d6eea
7331194c394a6ba7,pvc,DCIGL,5071,63f3d667a9,7772caa674a2
b8b7e0b9b5416d6c,jqr,BDRQG,2408,61f169d224,43062d19bce5
99ca4c952e899034,wlp,NLSFL,2599,bfea388733,de2e0b843018
42edc6018eed5a90,jxt,KHEEK,8927,c1b98dda21,0b27af65411a
ba6f92586bef4078,fpc,BKSJD,1819,3ec31d6d55,7ec513febf70
fe291a894ed945fb,rsa,VZEQA,1205,76654b05f3,a86cd9d427d8
e97989c8d74a2ce8,xca,GGNCX,0397,f64e86a96f,615cea09977a
017901d30bc3b846,hrc,WFMBB,4849,5ca72b8519,ec5f49b2348d
0435db1bed514576,wkf,IGBDI,6769,c2c6e1d8a4,c7c02687ea6b
0a1ae186258cc20c,qzy,XHEKP,0791,f09c63b03d,743488b8c826
1c07c22b5083c4b7,fnn,RDNQO,0138,21fa6b70c1,4f9dac2de685
ca74eba5c24b5a16,xmo,RGCRT,5164,df3a260a57,c5b3372c9433
99f94577bd075c1a,vzy,MCTKJ,4430,41a8467af5,85f74c61d74f
41a2b2aad01685de,ksh,DPDPM,9889,ad7a104256,814acf073c54
dec5579a7f08c934,ogc,VCROF,4429,393a76f083,40715880ebd3
6a93a46953ad1f51,kgj,OIRRA,3333,71fa6a3d79,200c6d051f27
e7d68841c955aed9,mbp,DPDPM,7144,2330df96e2,f547b68cb58b
64a9eefef5cf1e6c,wvn,LSSFQ,0154,316923ac5d,4b980b091eaa
4fb5f6e84d602a7f,mea,PYOSW,6425,348b0a069b,567efe029f84
d5ef31ec7d981895,zgf,UYVCF,6133,7faa26defd,ce79447c44ea
2e60b8feb24965fb,gml,SSRWU,6290,6059ccc786,083f559c0695
87c71835f8a49f54,pto,TFTAQ,6839,9e5c584f97,a24f8f41c5c1
1028ede8833711e5,kew,QQXPH,2846,13a2553c54,a8246e3cc6a6
a4bcba690eb3d81c,qzy,BWXTZ,5976,101d866b6a,0308b1d6c94e
f70024dd0359c7fa,kyp,CUCUE,8852,641978585e,0db93252f691
f1dceb7bc6ac6d4c,pto,VMJSK,6839,3f574885bf,a24f8f41c5c1
3903d121d40bdde3,tgc,QPTEB,2133,a100dc105f,8dd03a3156b0
a7b3fad10c55e1b6,jeo,YXQTK,1069,adaa17bea4,d6f872ff4df5
1f634e477c1be7d3,lns,GGNCX,4657,1e0b18516d,0af2f9fd60e6
5298ec70fa1a34c0,dwq,WAGJM,6568,c3f8ac6f0c,2e27f24f4dcf
1cf9d83e346a9e72,bgw,AMZET,8578,4b4d2a696f,c92683bc3146
6c44b3d21956a10e,elm,WQFVU,2294,671d061cde,85a2282abe75
04f249e2e1475491,jbq,YSWBI,5541,f035b96d80,93bf11a357e0
94ca0586bd84ba2d,obq,AJGRI,2586,88b0f67d04,e79e2ee0cd4f
56150cfb24b7894a,xjo,MCRVT,1631,659cbd57dc,51c83764b9d0
c1881f735ca8e95c,hpb,UFYFO,2416,63fedd46b8,1a88f5f87041
59ef5e6121ba1fff,hvz,LEGYY,7199,60e8c7a26c,af0e1918eb9f
12bd4ed80381c213,bxb,LAJNL,6859,1f9b9390e8,770cf349343d
baa50cd5d024f7b8,vzy,UJGQY,2133,807ad2e5c9,b4f05e98204b
127ba9bc8405c514,zqc,WFFSL,9130,b393a55924,52e53891eb5b
ef99dc330d51c3a2,dwq,QWUIT,6568,9d7bce5b8c,2e27f24f4dcf
81344408c88a793e,clm,XPKFU,3175,23e60a575a,bda97b9d269b
0a7c84d02e55a10c,rhf,ZHADT,2058,874541558e,c9a3efd0dede
52a44e2d74221e31,ism,ADEZG,6368,f0be42e287,cb9cf02f86e9
4ab4698fbe24fac2,kyp,XXVTS,8852,79989f9154,0db93252f691
b5bfe5add99ac499,fgm,LSSFQ,7924,e8a8281277,01851eaa731d
db9b8229410988fd,ivt,ZFMQS,5670,dc50897de6,ae289f807929
2b1d8f73bc6531d7,orp,CUCUE,2466,2d6defa318,e7ae9373f17d
cc5d804599cf7d5c,hel,WAGJM,1819,c3f8ac6f0c,fb6f063468b5
502cda5bd406ff82,ixl,JWTUM,5880,370788a098,f97b8299c309
a5642537c9d3fb06,cfe,NQLMX,4270,49a7695d51,992633e7b7b5
536b05068a0f6218,jbq,XHLQF,5541,17b2c117ff,93bf11a357e0
b10ffe9b3fbeb029,ezv,RJGKY,6638,9b0c3369c7,d518f9e54546
ead7ad53d29a1bcb,glq,ZIBKA,1977,c5fadbc398,ee398555ad18
ff44c92f2a1191f7,bgw,VJIOM,8578,21fdb5e3a1,c92683bc3146
f37ae3ddbcc8c9db,gnz,MIHGI,2150,2d54790517,eba183f2e96b
b2ed6e04acf83a05,oka,NVXDQ,4767,0fd550e24b,4e1f6d4dcb8d
e2ced0a49eb83f85,cmy,OFAQV,5071,b669b31bc7,c6d617353484
9251604c8064d41a,jax,XCSWP,7811,04cc78b45b,1ecdd3dde531
ca2ed3a1696d7bd7,smv,ZKVSC,7167,4ef5694294,8243331abe88
e62fb1cc9f9f5bf7,rhj,OIGHR,1166,cb735e0199,2dd164ee82c3
466df65bced5648a,eal,ZIBKA,7608,16cf4de8a5,b650d41c047e
0ea8d1b82405b267,qbx,HDGZL,3224,9f3e235639,b13970eb50de
ed2e1aedea3d13cb,wwt,UBOJJ,7553,4f5274bcbb,eb9691c9ff3b
8e71b52924f7793b,btn,ZGVCI,5007,51c7d2d5bc,7138d5ebe831
37dbeaf6dbac42be,gja,QCHAW,3831,c0119333e0,8e55edb7ba51
04cadf2ef01b7b75,fdy,AJGRI,8820,88b0f67d04,762e1f60d56d
bb628b58c2f0aab2,gtp,XXVTS,2599,79d24ed1e1,dd41f003a559
4f21bb4b2731dd5f,qii,ZBDWE,4223,f8e9349a83,2490dd440773
8dfe3abf13f7407a,hlf,AIVCN,3315,8720f3aac1,adeb5cf48933
077456467d11fdc9,por,ECFVG,1631,f9ec4e7146,6dd18999cfba
2ce14e9d2ace2320,khh,OIRRA,5007,71fe4053e0,e20d19a00668
826d74cb39592853,leu,QTBCL,7313,9817eb102d,fed9a4d99f48
